"Age","Education","Marital_Status","Occupation","Sex","Hours_PW","Nationality","Income"
31,"Some-college","Never-married","Farming-fishing","Female",45,"United-States","<=50K"
64,"Some-college","Widowed","Tech-support","Female",40,"United-States","<=50K"
26,"Bachelors","Married-civ-spouse","Prof-specialty","Male",28,"El-Salvador","<=50K"
55,"Some-college","Married-civ-spouse","Prof-specialty","Male",40,"United-States","<=50K"
61,"Bachelors","Married-spouse-absent","Prof-specialty","Male",40,"United-States","<=50K"
37,"HS-grad","Married-civ-spouse","Tech-support","Male",40,"United-States",">50K"
78,"Bachelors","Married-civ-spouse","Exec-managerial","Male",15,"United-States","<=50K"
27,"Some-college","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
49,"HS-grad","Divorced","Prof-specialty","Male",42,"United-States","<=50K"
55,"Masters","Married-civ-spouse","Prof-specialty","Male",45,"United-States",">50K"
42,"Bachelors","Married-civ-spouse","Transport-moving","Male",58,"United-States","<=50K"
61,"9th","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
64,"Bachelors","Married-civ-spouse","Adm-clerical","Male",5,"United-States","<=50K"
46,"HS-grad","Married-civ-spouse","Other-service","Male",40,"United-States","<=50K"
24,"Bachelors","Never-married","Exec-managerial","Male",40,"United-States","<=50K"
27,"Some-college","Married-civ-spouse","Craft-repair","Male",70,"United-States","<=50K"
47,"HS-grad","Married-civ-spouse","Transport-moving","Male",55,"United-States",">50K"
18,"Some-college","Divorced","Other-service","Male",15,"United-States","<=50K"
48,"HS-grad","Married-civ-spouse","Sales","Male",50,"United-States","<=50K"
50,"HS-grad","Divorced","Farming-fishing","Male",40,"United-States","<=50K"
40,"Masters","Divorced","Prof-specialty","Female",45,"United-States","<=50K"
56,"10th","Divorced","Sales","Male",40,"United-States","<=50K"
34,"HS-grad","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
56,"Bachelors","Married-civ-spouse","Sales","Male",40,"United-States","<=50K"
18,"11th","Never-married","Other-service","Male",20,"United-States","<=50K"
21,"Some-college","Never-married","Other-service","Female",25,"United-States","<=50K"
40,"HS-grad","Divorced","Tech-support","Female",40,"United-States","<=50K"
27,"HS-grad","Married-civ-spouse","Handlers-cleaners","Male",50,"United-States","<=50K"
52,"Prof-school","Married-civ-spouse","Prof-specialty","Male",45,"United-States",">50K"
46,"HS-grad","Divorced","Sales","Female",30,"United-States","<=50K"
23,"HS-grad","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
50,"Some-college","Married-civ-spouse","Tech-support","Male",45,"United-States",">50K"
19,"Some-college","Never-married","Machine-op-inspct","Male",50,"United-States","<=50K"
20,"HS-grad","Never-married","Other-service","Male",40,"United-States","<=50K"
39,"Some-college","Divorced","Exec-managerial","Female",40,"United-States",">50K"
24,"11th","Never-married","Craft-repair","Male",35,"United-States","<=50K"
72,"Assoc-voc","Widowed","Adm-clerical","Female",40,"United-States","<=50K"
42,"Masters","Married-civ-spouse","Prof-specialty","Female",20,"United-States",">50K"
51,"Bachelors","Divorced","Exec-managerial","Male",50,"United-States","<=50K"
39,"HS-grad","Married-civ-spouse","Sales","Male",50,"United-States",">50K"
40,"Some-college","Never-married","Adm-clerical","Female",35,"United-States","<=50K"
34,"Some-college","Married-civ-spouse","Sales","Male",55,"United-States",">50K"
19,"11th","Never-married","Handlers-cleaners","Male",40,"Mexico","<=50K"
26,"HS-grad","Never-married","Exec-managerial","Female",40,"United-States","<=50K"
45,"Bachelors","Divorced","Prof-specialty","Female",50,"United-States",">50K"
28,"Masters","Never-married","Prof-specialty","Female",40,"United-States",">50K"
30,"Bachelors","Never-married","Prof-specialty","Male",40,"United-States",">50K"
32,"HS-grad","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
19,"Some-college","Never-married","Other-service","Female",25,"United-States","<=50K"
21,"HS-grad","Never-married","Other-service","Male",35,"United-States","<=50K"
54,"HS-grad","Married-civ-spouse","Priv-house-serv","Female",20,"United-States","<=50K"
62,"Prof-school","Married-civ-spouse","Prof-specialty","Male",30,"United-States",">50K"
25,"Some-college","Never-married","Other-service","Male",48,"United-States","<=50K"
49,"Some-college","Divorced","Exec-managerial","Female",32,"United-States","<=50K"
32,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States",">50K"
37,"HS-grad","Married-civ-spouse","Protective-serv","Male",40,"United-States",">50K"
58,"HS-grad","Divorced","Sales","Female",40,"United-States","<=50K"
37,"Some-college","Married-civ-spouse","Adm-clerical","Female",45,"United-States",">50K"
41,"HS-grad","Never-married","Exec-managerial","Female",40,"United-States","<=50K"
38,"Bachelors","Married-civ-spouse","Exec-managerial","Male",40,"United-States",">50K"
47,"HS-grad","Married-civ-spouse","Other-service","Male",40,"United-States","<=50K"
42,"HS-grad","Divorced","Other-service","Male",35,"United-States","<=50K"
30,"HS-grad","Married-civ-spouse","Adm-clerical","Male",40,"United-States","<=50K"
43,"Some-college","Married-civ-spouse","Sales","Male",40,"United-States",">50K"
34,"HS-grad","Married-civ-spouse","Machine-op-inspct","Male",40,"United-States","<=50K"
57,"Some-college","Divorced","Exec-managerial","Female",10,"United-States","<=50K"
46,"11th","Married-civ-spouse","Machine-op-inspct","Male",40,"United-States","<=50K"
32,"Some-college","Married-civ-spouse","Transport-moving","Male",55,"United-States","<=50K"
20,"9th","Never-married","Machine-op-inspct","Female",11,"Nicaragua","<=50K"
47,"Assoc-voc","Divorced","Sales","Male",50,"United-States","<=50K"
53,"7th-8th","Married-civ-spouse","Exec-managerial","Male",50,"Greece",">50K"
43,"Bachelors","Married-civ-spouse","Sales","Male",65,"United-States",">50K"
80,"7th-8th","Married-civ-spouse","Farming-fishing","Male",30,"United-States","<=50K"
24,"Some-college","Never-married","Other-service","Female",40,"Mexico","<=50K"
43,"Masters","Married-civ-spouse","Exec-managerial","Male",60,"United-States",">50K"
22,"HS-grad","Never-married","Handlers-cleaners","Male",40,"United-States","<=50K"
40,"Some-college","Separated","Exec-managerial","Male",40,"United-States","<=50K"
48,"HS-grad","Married-civ-spouse","Exec-managerial","Male",50,"United-States",">50K"
51,"HS-grad","Married-civ-spouse","Craft-repair","Male",45,"United-States",">50K"
24,"HS-grad","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
19,"HS-grad","Never-married","Other-service","Female",40,"United-States","<=50K"
34,"Some-college","Divorced","Adm-clerical","Female",30,"United-States","<=50K"
24,"HS-grad","Never-married","Craft-repair","Male",40,"United-States","<=50K"
41,"Bachelors","Married-civ-spouse","Transport-moving","Male",48,"Canada",">50K"
24,"HS-grad","Divorced","Sales","Female",38,"United-States","<=50K"
22,"Some-college","Never-married","Protective-serv","Male",40,"United-States","<=50K"
32,"Some-college","Divorced","Adm-clerical","Female",40,"United-States","<=50K"
41,"Bachelors","Divorced","Exec-managerial","Female",55,"United-States","<=50K"
20,"Some-college","Never-married","Other-service","Male",35,"United-States","<=50K"
31,"HS-grad","Never-married","Other-service","Male",40,"United-States","<=50K"
55,"Bachelors","Married-civ-spouse","Tech-support","Male",18,"United-States",">50K"
26,"Bachelors","Never-married","Sales","Male",40,"United-States","<=50K"
27,"HS-grad","Divorced","Transport-moving","Male",70,"United-States","<=50K"
35,"HS-grad","Separated","Adm-clerical","Female",40,"United-States","<=50K"
40,"HS-grad","Divorced","Other-service","Male",60,"Greece","<=50K"
59,"Some-college","Married-civ-spouse","Prof-specialty","Male",34,"United-States","<=50K"
61,"Some-college","Married-civ-spouse","Sales","Male",45,"United-States",">50K"
31,"HS-grad","Never-married","Sales","Female",40,"United-States","<=50K"
43,"Masters","Divorced","Protective-serv","Male",60,"United-States",">50K"
61,"5th-6th","Never-married","Handlers-cleaners","Male",40,"United-States","<=50K"
54,"Assoc-acdm","Widowed","Adm-clerical","Female",30,"United-States","<=50K"
30,"Some-college","Married-civ-spouse","Sales","Male",50,"United-States","<=50K"
20,"Some-college","Never-married","Sales","Female",50,"United-States","<=50K"
27,"Masters","Never-married","Prof-specialty","Female",50,"Germany","<=50K"
44,"Some-college","Divorced","Machine-op-inspct","Male",60,"United-States","<=50K"
64,"Some-college","Widowed","Adm-clerical","Female",40,"Cuba","<=50K"
55,"HS-grad","Divorced","Adm-clerical","Female",40,"United-States","<=50K"
34,"HS-grad","Divorced","Craft-repair","Male",55,"United-States","<=50K"
61,"HS-grad","Widowed","Sales","Female",35,"United-States","<=50K"
34,"HS-grad","Divorced","Machine-op-inspct","Female",40,"United-States","<=50K"
47,"Prof-school","Married-civ-spouse","Prof-specialty","Male",60,"United-States",">50K"
26,"Bachelors","Never-married","Adm-clerical","Male",45,"United-States","<=50K"
35,"11th","Never-married","Other-service","Male",40,"United-States","<=50K"
36,"Bachelors","Married-civ-spouse","Prof-specialty","Male",38,"United-States","<=50K"
47,"Bachelors","Married-civ-spouse","Prof-specialty","Male",40,"United-States",">50K"
17,"11th","Never-married","Other-service","Female",25,"United-States","<=50K"
35,"Some-college","Married-civ-spouse","Prof-specialty","Male",60,"United-States","<=50K"
33,"Masters","Never-married","Prof-specialty","Male",20,"United-States","<=50K"
25,"Assoc-acdm","Married-civ-spouse","Adm-clerical","Female",40,"United-States","<=50K"
18,"10th","Never-married","Sales","Male",10,"United-States","<=50K"
47,"Masters","Separated","Prof-specialty","Male",38,"United-States","<=50K"
44,"HS-grad","Widowed","Other-service","Female",30,"United-States","<=50K"
41,"HS-grad","Divorced","Other-service","Female",30,"United-States","<=50K"
30,"Bachelors","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
53,"Some-college","Married-civ-spouse","Farming-fishing","Male",50,"United-States","<=50K"
53,"HS-grad","Widowed","Other-service","Female",20,"United-States","<=50K"
40,"HS-grad","Married-civ-spouse","Sales","Female",20,"United-States","<=50K"
24,"Some-college","Never-married","Adm-clerical","Male",24,"United-States","<=50K"
27,"Bachelors","Never-married","Sales","Male",40,"United-States","<=50K"
50,"5th-6th","Married-civ-spouse","Transport-moving","Male",37,"Mexico","<=50K"
36,"11th","Married-civ-spouse","Craft-repair","Male",50,"United-States","<=50K"
41,"1st-4th","Married-civ-spouse","Machine-op-inspct","Male",40,"Mexico",">50K"
41,"Masters","Never-married","Prof-specialty","Female",40,"United-States","<=50K"
31,"HS-grad","Never-married","Other-service","Female",40,"United-States","<=50K"
32,"Bachelors","Married-civ-spouse","Exec-managerial","Male",40,"United-States","<=50K"
22,"Some-college","Never-married","Machine-op-inspct","Male",48,"United-States","<=50K"
22,"10th","Divorced","Craft-repair","Male",40,"United-States","<=50K"
18,"12th","Never-married","Prof-specialty","Male",30,"United-States","<=50K"
39,"Bachelors","Married-civ-spouse","Prof-specialty","Male",30,"United-States","<=50K"
38,"HS-grad","Married-civ-spouse","Exec-managerial","Female",55,"United-States","<=50K"
35,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
23,"Some-college","Never-married","Machine-op-inspct","Male",40,"United-States","<=50K"
54,"Bachelors","Married-civ-spouse","Exec-managerial","Male",40,"United-States",">50K"
36,"Masters","Married-civ-spouse","Prof-specialty","Male",60,"United-States",">50K"
63,"HS-grad","Married-civ-spouse","Exec-managerial","Male",55,"United-States","<=50K"
39,"Some-college","Married-civ-spouse","Exec-managerial","Male",48,"United-States","<=50K"
57,"Some-college","Married-civ-spouse","Sales","Male",60,"United-States",">50K"
58,"Prof-school","Married-civ-spouse","Prof-specialty","Male",50,"United-States",">50K"
29,"Bachelors","Never-married","Adm-clerical","Female",40,"Japan","<=50K"
17,"11th","Never-married","Sales","Female",20,"United-States","<=50K"
40,"HS-grad","Divorced","Craft-repair","Male",40,"United-States","<=50K"
69,"Some-college","Married-civ-spouse","Other-service","Female",15,"United-States","<=50K"
28,"10th","Divorced","Sales","Female",40,"United-States","<=50K"
38,"9th","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
44,"Prof-school","Never-married","Prof-specialty","Male",40,"United-States",">50K"
45,"Prof-school","Divorced","Prof-specialty","Female",40,"United-States","<=50K"
33,"Bachelors","Married-civ-spouse","Adm-clerical","Male",40,"United-States","<=50K"
41,"Some-college","Married-civ-spouse","Other-service","Male",40,"United-States",">50K"
37,"HS-grad","Married-civ-spouse","Sales","Male",60,"United-States",">50K"
50,"Some-college","Married-civ-spouse","Sales","Male",45,"United-States",">50K"
48,"Bachelors","Married-civ-spouse","Prof-specialty","Male",50,"United-States","<=50K"
36,"Some-college","Married-civ-spouse","Exec-managerial","Male",60,"United-States",">50K"
21,"Some-college","Never-married","Other-service","Female",37,"United-States","<=50K"
37,"Assoc-acdm","Married-civ-spouse","Farming-fishing","Male",40,"United-States","<=50K"
20,"Some-college","Never-married","Prof-specialty","Female",20,"United-States","<=50K"
54,"HS-grad","Married-civ-spouse","Sales","Female",30,"United-States","<=50K"
28,"HS-grad","Separated","Sales","Female",40,"United-States","<=50K"
27,"Some-college","Never-married","Prof-specialty","Male",40,"United-States","<=50K"
33,"Assoc-voc","Never-married","Other-service","Female",40,"United-States","<=50K"
40,"Prof-school","Never-married","Prof-specialty","Male",45,"United-States",">50K"
47,"Masters","Married-civ-spouse","Sales","Male",40,"United-States",">50K"
44,"1st-4th","Never-married","Machine-op-inspct","Female",40,"El-Salvador","<=50K"
25,"12th","Never-married","Handlers-cleaners","Male",43,"United-States","<=50K"
35,"Bachelors","Married-civ-spouse","Prof-specialty","Male",55,"United-States","<=50K"
29,"Some-college","Married-civ-spouse","Sales","Female",25,"United-States","<=50K"
30,"HS-grad","Divorced","Machine-op-inspct","Male",40,"United-States","<=50K"
30,"Some-college","Married-civ-spouse","Handlers-cleaners","Male",40,"United-States","<=50K"
56,"7th-8th","Divorced","Other-service","Female",40,"United-States","<=50K"
25,"Bachelors","Never-married","Prof-specialty","Male",30,"United-States","<=50K"
28,"HS-grad","Never-married","Handlers-cleaners","Male",40,"United-States","<=50K"
43,"9th","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
47,"HS-grad","Married-civ-spouse","Protective-serv","Male",60,"United-States",">50K"
46,"Bachelors","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
41,"Masters","Divorced","Prof-specialty","Female",35,"United-States","<=50K"
38,"Assoc-acdm","Married-civ-spouse","Adm-clerical","Female",33,"United-States",">50K"
29,"HS-grad","Never-married","Protective-serv","Male",40,"United-States","<=50K"
25,"5th-6th","Never-married","Craft-repair","Male",40,"Mexico","<=50K"
56,"11th","Married-civ-spouse","Craft-repair","Male",45,"United-States","<=50K"
31,"7th-8th","Married-civ-spouse","Handlers-cleaners","Male",40,"United-States","<=50K"
22,"11th","Never-married","Other-service","Male",40,"United-States","<=50K"
31,"HS-grad","Never-married","Handlers-cleaners","Male",40,"United-States","<=50K"
28,"Some-college","Separated","Adm-clerical","Female",40,"United-States","<=50K"
53,"Bachelors","Married-civ-spouse","Exec-managerial","Male",40,"United-States","<=50K"
45,"Masters","Divorced","Exec-managerial","Female",50,"United-States",">50K"
71,"Preschool","Widowed","Craft-repair","Male",10,"United-States","<=50K"
39,"HS-grad","Married-civ-spouse","Craft-repair","Male",50,"United-States",">50K"
19,"HS-grad","Married-AF-spouse","Sales","Female",40,"United-States","<=50K"
34,"Bachelors","Divorced","Prof-specialty","Female",40,"United-States","<=50K"
36,"HS-grad","Married-civ-spouse","Adm-clerical","Male",45,"United-States","<=50K"
40,"HS-grad","Married-spouse-absent","Other-service","Female",40,"United-States","<=50K"
90,"Some-college","Separated","Adm-clerical","Female",40,"Puerto-Rico","<=50K"
56,"Prof-school","Married-civ-spouse","Exec-managerial","Male",16,"United-States","<=50K"
21,"HS-grad","Never-married","Prof-specialty","Female",40,"United-States","<=50K"
48,"Bachelors","Married-civ-spouse","Exec-managerial","Male",45,"United-States",">50K"
45,"Some-college","Separated","Adm-clerical","Female",27,"United-States","<=50K"
46,"HS-grad","Married-civ-spouse","Machine-op-inspct","Male",40,"United-States",">50K"
64,"10th","Separated","Other-service","Female",35,"United-States","<=50K"
29,"Masters","Never-married","Prof-specialty","Male",40,"Taiwan","<=50K"
22,"HS-grad","Divorced","Tech-support","Female",30,"Germany","<=50K"
47,"HS-grad","Married-civ-spouse","Transport-moving","Male",48,"Italy",">50K"
67,"Bachelors","Married-civ-spouse","Exec-managerial","Male",75,"United-States",">50K"
43,"HS-grad","Married-civ-spouse","Handlers-cleaners","Male",40,"United-States","<=50K"
42,"Some-college","Married-civ-spouse","Sales","Male",40,"United-States","<=50K"
31,"Some-college","Married-civ-spouse","Other-service","Male",50,"United-States","<=50K"
53,"11th","Divorced","Other-service","Female",40,"United-States","<=50K"
81,"9th","Widowed","Priv-house-serv","Female",5,"United-States","<=50K"
33,"HS-grad","Divorced","Adm-clerical","Female",40,"United-States","<=50K"
17,"12th","Never-married","Other-service","Female",8,"United-States","<=50K"
28,"HS-grad","Never-married","Handlers-cleaners","Male",30,"United-States","<=50K"
24,"Some-college","Never-married","Sales","Female",40,"United-States","<=50K"
40,"HS-grad","Separated","Adm-clerical","Female",45,"United-States","<=50K"
30,"Masters","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
24,"11th","Never-married","Machine-op-inspct","Female",40,"United-States","<=50K"
26,"Masters","Married-civ-spouse","Sales","Female",40,"United-States","<=50K"
38,"Some-college","Divorced","Sales","Female",38,"United-States","<=50K"
30,"HS-grad","Married-civ-spouse","Tech-support","Male",40,"United-States",">50K"
33,"Bachelors","Married-civ-spouse","Exec-managerial","Male",50,"United-States","<=50K"
40,"HS-grad","Married-civ-spouse","Sales","Male",60,"United-States",">50K"
63,"HS-grad","Married-civ-spouse","Farming-fishing","Male",98,"United-States","<=50K"
23,"7th-8th","Never-married","Craft-repair","Male",36,"United-States","<=50K"
56,"HS-grad","Divorced","Craft-repair","Male",40,"United-States","<=50K"
42,"Assoc-voc","Married-civ-spouse","Exec-managerial","Male",60,"United-States","<=50K"
40,"HS-grad","Never-married","Craft-repair","Male",40,"Canada","<=50K"
49,"Assoc-acdm","Married-civ-spouse","Sales","Female",40,"United-States",">50K"
52,"HS-grad","Divorced","Machine-op-inspct","Female",35,"United-States","<=50K"
28,"Bachelors","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
35,"10th","Married-civ-spouse","Transport-moving","Male",70,"United-States","<=50K"
43,"HS-grad","Never-married","Craft-repair","Male",35,"United-States","<=50K"
29,"Prof-school","Never-married","Prof-specialty","Male",50,"Italy",">50K"
23,"Bachelors","Never-married","Machine-op-inspct","Male",25,"United-States","<=50K"
50,"Some-college","Married-civ-spouse","Adm-clerical","Male",48,"United-States","<=50K"
34,"Some-college","Never-married","Other-service","Male",40,"United-States","<=50K"
19,"HS-grad","Never-married","Other-service","Male",40,"United-States","<=50K"
47,"11th","Married-civ-spouse","Machine-op-inspct","Female",40,"United-States","<=50K"
37,"Some-college","Married-civ-spouse","Farming-fishing","Male",40,"United-States","<=50K"
25,"HS-grad","Never-married","Sales","Female",35,"United-States","<=50K"
75,"Some-college","Married-civ-spouse","Exec-managerial","Male",35,"United-States",">50K"
24,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
28,"Bachelors","Never-married","Tech-support","Male",20,"United-States","<=50K"
17,"11th","Never-married","Other-service","Female",16,"United-States","<=50K"
31,"HS-grad","Never-married","Craft-repair","Male",40,"United-States","<=50K"
31,"Preschool","Never-married","Other-service","Female",35,"Mexico","<=50K"
45,"Bachelors","Married-civ-spouse","Prof-specialty","Male",55,"United-States",">50K"
31,"HS-grad","Never-married","Craft-repair","Male",42,"United-States","<=50K"
27,"Bachelors","Married-civ-spouse","Prof-specialty","Male",42,"United-States",">50K"
48,"Some-college","Widowed","Exec-managerial","Female",38,"United-States","<=50K"
34,"Bachelors","Married-civ-spouse","Protective-serv","Male",30,"United-States","<=50K"
26,"HS-grad","Never-married","Machine-op-inspct","Female",40,"United-States","<=50K"
53,"Some-college","Married-civ-spouse","Prof-specialty","Male",40,"United-States","<=50K"
60,"Bachelors","Married-civ-spouse","Exec-managerial","Male",35,"United-States",">50K"
49,"Masters","Separated","Prof-specialty","Female",50,"United-States","<=50K"
40,"Some-college","Divorced","Exec-managerial","Female",40,"United-States","<=50K"
48,"10th","Married-civ-spouse","Farming-fishing","Male",80,"United-States","<=50K"
23,"Bachelors","Never-married","Prof-specialty","Male",50,"United-States","<=50K"
42,"Assoc-voc","Married-civ-spouse","Prof-specialty","Male",40,"United-States",">50K"
37,"HS-grad","Never-married","Farming-fishing","Male",85,"United-States","<=50K"
27,"HS-grad","Never-married","Craft-repair","Female",45,"United-States","<=50K"
38,"Some-college","Married-civ-spouse","Exec-managerial","Male",44,"United-States",">50K"
27,"HS-grad","Never-married","Craft-repair","Male",35,"Ireland","<=50K"
75,"HS-grad","Widowed","Adm-clerical","Female",40,"United-States","<=50K"
49,"Bachelors","Married-civ-spouse","Sales","Male",52,"United-States",">50K"
27,"Some-college","Never-married","Sales","Male",20,"United-States","<=50K"
36,"Bachelors","Never-married","Farming-fishing","Male",50,"Mexico","<=50K"
36,"Bachelors","Married-civ-spouse","Prof-specialty","Male",45,"United-States",">50K"
35,"HS-grad","Divorced","Handlers-cleaners","Male",35,"United-States","<=50K"
36,"HS-grad","Married-civ-spouse","Sales","Male",40,"United-States",">50K"
53,"11th","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
27,"Some-college","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
34,"HS-grad","Divorced","Craft-repair","Male",35,"United-States","<=50K"
61,"Some-college","Married-civ-spouse","Sales","Male",44,"United-States",">50K"
29,"HS-grad","Divorced","Machine-op-inspct","Male",56,"United-States","<=50K"
40,"Some-college","Divorced","Adm-clerical","Female",35,"United-States","<=50K"
37,"Masters","Never-married","Exec-managerial","Male",40,"United-States",">50K"
22,"9th","Never-married","Handlers-cleaners","Male",30,"United-States","<=50K"
43,"Some-college","Married-civ-spouse","Exec-managerial","Male",40,"United-States","<=50K"
55,"HS-grad","Married-civ-spouse","Farming-fishing","Male",30,"United-States","<=50K"
28,"Some-college","Divorced","Adm-clerical","Female",40,"United-States","<=50K"
23,"Bachelors","Never-married","Other-service","Female",30,"United-States","<=50K"
64,"11th","Married-civ-spouse","Craft-repair","Male",40,"United-States",">50K"
46,"Some-college","Never-married","Handlers-cleaners","Male",40,"United-States","<=50K"
29,"Some-college","Never-married","Craft-repair","Male",40,"United-States","<=50K"
44,"Masters","Married-civ-spouse","Exec-managerial","Male",48,"India","<=50K"
20,"Some-college","Never-married","Prof-specialty","Male",25,"United-States","<=50K"
62,"Some-college","Divorced","Sales","Male",40,"United-States","<=50K"
49,"Assoc-voc","Never-married","Exec-managerial","Female",35,"Columbia","<=50K"
29,"10th","Married-civ-spouse","Farming-fishing","Female",40,"United-States","<=50K"
35,"Bachelors","Married-civ-spouse","Sales","Male",60,"Japan","<=50K"
39,"11th","Married-civ-spouse","Transport-moving","Male",30,"United-States","<=50K"
39,"Bachelors","Never-married","Exec-managerial","Male",45,"United-States","<=50K"
37,"HS-grad","Divorced","Machine-op-inspct","Female",32,"United-States","<=50K"
38,"HS-grad","Married-civ-spouse","Handlers-cleaners","Male",30,"Mexico","<=50K"
